Crash_ID,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Case_ID,Local_Use,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,ORI_Number,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude,Longitude,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Name,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,MPO_ID,Investigat_Service_ID,Investigat_DA_ID,Investigator_Narrative
13074476,N,N,N,N,N,N,N,1/13/2013,8:49 PM,10431A,,57,107,N,Y,,,19,,,1,2400,,INWOOD,RD,N,N,35,N,N,,Y,19,,,1,5700,,MAPLE,RD,,,,,,,11,4,4,,1,1,5,8:50 PM,DROVE UP ON,8:50 PM,1/13/2013,Y,TX0000006,2471,,,87,8,2,1,10,64,54,1,5,1,21,21,57,107,32.82136425,-96.83646256,,,,,INWOOD RD,,,,,,,,,,MAPLE AVE,,,,,Y,N,N,3,9,Y,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,2,0,282,,,
13074502,N,N,N,N,N,N,N,1/13/2013,2:24 PM,SAPD13009426,2120,15,379,N,Y,,,19,,,1,100,N,FLORES,,N,N,35,N,N,,Y,19,,,1,200,,HOUSTON,,,,,,,,11,1,98,,1,1,5,2:25 PM,DISPATCHED,2:31 PM,1/13/2013,Y,TXSPD0000,2473,,3,122,8,2,1,34,64,54,1,5,1,21,21,15,379,29.42643497,-98.49450231,,,,,N FLORES ST,200,,,,,,,,,W HOUSTON ST,,,,,Y,N,N,5,9,Y,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,28,,,
13074642,N,N,N,N,N,N,N,1/13/2013,2:29 PM,13000431,,61,114,N,Y,,,11,288,,1,1900,S,288,LOOP,N,N,45,N,N,,N,19,,,,2300,,COLORADO,BLVD,,,,,,,11,1,0,2,1,1,20,2:49 PM,DISPATCH,2:55 PM,1/14/2013,Y,TX0610200,1196,,,411,8,2,4,22,64,42,1,2,1,21,21,61,114,33.18954504,-97.10335874,SL,288,,9.739,SL0288,2157,2250,1,3.328,568,-0.06,,,,,,,,,Y,Y,N,2,8,Y,SUN,3,0,2,2,19,2,6,120,80,72,5,1,2,2,4,5,2,4,5,1,15,4,14,36968,2014,36968,3,17.3,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,3,1,0,282,,,
13075332,N,N,N,N,N,N,N,1/5/2013,11:40 PM,2.01E+11,,43,357,N,Y,,,2,75,,2,2400,N,CENTRAL,EXPY,N,N,45,N,N,,N,19,,,1,3000,N,GLENVILLE,DR,,,,,,,11,3,0,2,1,1,20,11:42 PM,TOLD BY WITNESS,11:42 PM,1/6/2013,Y,TX0572000,2011,,8,349,8,7,4,1,39,54,2,2,4,21,21,43,357,32.98960171,-96.71027208,US,75,,60.509,US0075,,47,6,14.316,254,0.174,,,,,,,,,Y,Y,N,5,8,Y,SAT,5,0,12,10,28,3,8,300,140,96,5,0,0,2,24,5,2,20,5,2,4,4,12,241330,2014,241330,2.8,5.4,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,282,,,
13075376,N,N,N,N,N,N,N,1/10/2013,8:45 PM,13-00882,,126,78,N,Y,,,19,,,1,,,100 BLOCK OF MYERS AVE,,N,N,30,N,N,,N,19,,,1,,,BUFFALO,,,,,,,,11,6,2,,1,1,1,8:46 PM,RADIO,8:51 PM,1/10/2013,Y,TX1260300,284,79,2,102,8,4,4,1,64,3,1,5,1,21,21,126,78,32.35631503,-97.39301932,,,,,MYERS ST,121,,,,,,,,,,,,,,Y,N,N,2,6,Y,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,282,,,
13075542,N,Y,N,N,N,N,N,1/7/2013,6:07 PM,13-010356,,243,459,N,Y,33.91689,-98.51143,2,287,,1,300,,CENTRAL,FWY,N,N,60,N,N,SB,N,19,,,1,1400,N,1ST,,,,,,,,12,3,0,2,4,1,20,6:07 PM,DISPATCHED,6:13 PM,1/8/2013,Y,TX2430500,2426,,,,8,2,4,21,64,31,1,1,1,21,21,243,459,33.91368714,-98.5056794,IH,44,,0.542,IH0044,,43,9,1.554,1,-0.419,,,,,,,,,Y,Y,N,5,8,Y,MON,5,0,10,10,30,8,8,475,136,96,5,0,0,2,20,5,2,20,5,2,10,3,11,58129,2014,58129,2.9,9.4,12.3,3,127,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0,0,0,151,,,
13076800,N,N,N,N,N,N,N,1/10/2013,12:00 PM,0003721213T,,101,208,N,Y,,,3,59,,2,7400,W,HARDY,RD,N,N,45,N,N,"DRY, PAVEMENT",Y,19,,,1,1400,E,CROSSTIMBERS,,,,,,,,11,1,4,,1,1,5,12:09 PM,DISPATCHED,12:09 PM,1/10/2013,Y,TXHPD0000,2469,14,152,27,8,2,1,34,64,54,2,2,1,21,21,101,208,,,SH,59,,,SH0059,,,,,,,,,,E CROSSTIMBERS,,,,,Y,Y,N,5,9,N,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,,,,
13077130,N,N,N,N,N,N,N,1/9/2013,5:17 PM,C1300210,,178,97,N,Y,,,3,286,,1,4000,,NOT REPORTED,,N,N,65,N,N,SOUTH BOUND,N,19,,,1,2100,,GOLLIHAR,RD,,,,,,,12,1,0,2,3,1,20,5:22 PM,DISPATCHED,5:26 PM,1/9/2013,Y,TX1780200,1115,,,19,8,2,4,20,64,42,1,2,1,21,21,178,97,27.74802622,-97.42373114,SH,286,,3.687,SH0286,,326,3,3.678,620,-0.486,,,,,,,,,Y,Y,N,5,9,Y,WED,5,0,14,10,30,2,6,250,120,72,4,0,0,2,28,5,2,20,5,2,2,4,12,84212,2014,84212,3.2,3,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,96,,,
13077351,N,N,N,N,N,N,N,1/14/2013,7:14 PM,P130140528,,79,1644,Y,Y,,,19,,,1,21500,S,FRY,RD,N,N,35,N,N,,N,19,,,,,,KELLIWOOD GREENS,DR,,,,,,,11,4,0,,4,1,11,7:20 PM,RADIO DISPATCHED,7:37 PM,1/14/2013,Y,TX0790000,1312,,,35,8,7,4,1,29,29,1,5,2,21,21,79,1644,29.72571955,-95.74622764,,,,,S FRY RD,,,,,,,,,,,,,,,Y,N,Y,5,0,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,15,,,
13077384,N,N,N,N,N,N,N,1/9/2013,2:30 PM,SAPD13006311,5340,15,379,N,Y,,,1,410,,2,0,NW,LOOP 410,,N,N,45,N,N,,Y,3,151,,2,,,NOT REPORTED,,,,,,,,12,1,0,2,1,2,1,2:37 PM,DISPATCHED,2:41 PM,1/9/2013,N,TXSPD0000,2473,,19,148,8,2,4,21,64,54,2,1,1,21,21,15,379,29.43419647,-98.64562225,IH,410,,8.769,IH0410,,521,4,8.924,9,-0.351,,,,,,,,,Y,Y,N,5,9,Y,WED,5,0,8,10,21,2,6,300,112,72,4,0,0,2,18,5,2,22,5,2,3,4,11,63247,2014,63247,2.9,1.9,4.7,1,648,0,2,25,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,28,,,
13077675,N,N,N,N,N,N,N,1/10/2013,10:46 AM,7636A,City Equip. #084026,57,107,N,Y,,,1,35,E,3,700,S,RL THORNTON,FWY,N,N,60,N,N,,N,19,,,,300,S,CRANFORD,ST,,,,,,,12,1,0,2,1,1,1,11:15 AM,DISPATCHED,11:31 AM,1/11/2013,Y,TX0000006,2471,,,65,8,2,2,28,64,3,3,1,1,21,21,57,107,32.74288776,-96.81736398,IH,35,E,54.749,IH0035E,,442,2,13.806,426,-0.33,IH,30,,IH0030,,,,,Y,Y,N,5,9,Y,THU,5,1,1,11,15,3,8,300,128,96,6,0,0,2,11,5,2,21,5,2,4,4,11,188397,2014,188397,3.2,6.1,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,282,,,
13077741,N,N,N,N,N,N,N,1/14/2013,11:35 AM,13012458,,170,92,N,Y,,,3,75,,7,2108,N,FRAZIER,ST,Y,N,-1,N,N,,N,11,336,,,500,N,VERTERANS MEMORIAL,DR,,,,,,,12,1,98,,1,2,20,11:39 AM,DISPATCH,11:46 AM,1/14/2013,Y,TX1700100,325,,,122,8,4,4,2,64,3,7,9,5,33,21,170,92,,,SH,75,,,SH0075,,,,,,,,,,,,,,,N,Y,N,5,7,N,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,
13077762,N,N,N,N,N,N,N,1/7/2013,6:30 PM,A13-002,,150,266,N,Y,,,3,29,,7,507,W,YOUNG,ST,Y,N,0,N,N,PARKING LOT,N,19,,,,,,HOLDEN,AVE,,,,,,,11,4,98,,2,1,1,6:31 PM,RADIO DISPATCH,6:34 PM,1/7/2013,Y,1500100,1682,,,,8,7,4,1,34,3,7,9,5,33,21,150,266,,,SH,29,,,SH0029,,,,,,,,,,,,,,,N,Y,Y,5,3,N,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,,,,
13077794,N,N,N,N,N,N,N,1/4/2013,7:05 PM,201300092,,201,195,N,Y,,,19,,,1,400,E,VAN SICKLE,,N,N,30,N,N,PAVED ASPHAULT,N,19,,,1,400,N,MILL,,,,,,PAVED ASPHAULT,,11,4,0,,6,1,1,7:05 PM,DISPATCHED,7:09 PM,1/6/2013,Y,TX2010100,1443,,,,8,7,4,1,30,54,1,5,2,21,21,201,195,32.1556943,-94.7950431,,,,,E VAN SICKLE ST,400,,,,,,,,,,,,,,Y,N,N,3,5,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,,,,
13077834,N,N,N,N,N,N,N,1/5/2013,5:11 PM,13-0040,,84,160,N,Y,,,19,,,1,,,FALCON RIDGE,BLVD,N,N,20,N,N,,Y,19,,,1,,,BOB WHITE,DR,,,,,,,2,1,4,,1,2,8,5:12 PM,RADIO DISPATCH,5:17 PM,1/5/2013,Y,TX0840300,1328,,,,8,2,1,10,64,3,1,5,1,21,21,84,160,29.49603485,-95.19294315,,,,,FALCON RIDGE BLVD,,,,,,,,,,BOB WHITE DR,,,,,Y,N,N,3,6,Y,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,15,,,
13077874,N,N,N,N,N,N,N,1/7/2013,7:39 AM,13-00013,,227,330,N,Y,,,19,,,1,300,N,RAILROAD AVE,,N,N,30,N,N,,N,19,,,1,,,E WALNUT ST,,,,,,,,11,1,0,,1,1,8,7:25 AM,RADIO,7:28 AM,1/7/2013,Y,TX2270900,1925,135,95,214,8,2,1,14,64,54,1,5,1,21,21,227,330,30.44118957,-97.61899507,,,,,RAILROAD AVE N,296,,,,,,,,,WALNUT ST E,,,,,Y,N,N,5,7,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,90,,,
13077983,N,N,N,N,N,N,N,1/7/2013,4:48 PM,13-462,,161,442,N,Y,,,19,,,1,3300,,HILLCREST,DR,N,N,35,N,N,,Y,19,,,1,2400,,MACARTHUR,DR,,,,,,,11,1,4,,5,1,5,4:49 PM,DISPATCH,4:51 PM,1/7/2013,Y,TX1551200,2372,,,100,8,2,2,22,64,3,1,5,1,21,21,161,442,31.55705451,-97.17841254,,,,,HILLCREST DR,,,,,,,,,,MACARTHUR DR,,,,,Y,N,N,3,8,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,140,,,
13079341,N,N,N,N,N,N,N,1/8/2013,4:26 PM,13-002372,,220,156,N,Y,32.6384,-97.36972,19,,,1,7200,,MC CART,AVE,N,N,40,N,N,,N,19,,,,3400,,GREEN RIDGE,,,,,,,,2,1,2,,1,2,8,4:26 PM,DISPATCH,4:26 PM,1/8/2013,Y,TX2201200,1318,885,11,120,8,2,2,14,64,3,1,5,1,21,21,220,156,32.63840383,-97.36981564,,,,,MCCART AVE,,,,,,,,,,UNKNOWN,,,,,Y,N,N,3,9,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2,0,282,,,
13079567,N,N,N,N,N,Y,N,1/16/2013,9:15 AM,SAPD13011288,6140,15,379,N,Y,,,19,,,1,7500,S,ZARZAMORA,,N,N,40,N,N,,Y,17,,,1,7500,NE,ZARZAMORA,,,,,,,,11,1,0,,1,1,8,9:15 AM,DISPATCHED,9:19 AM,1/23/2013,Y,TXSPD0000,2473,,11,175,8,2,3,27,64,14,1,5,1,32,21,15,379,29.35222499,-98.53420564,,,,,S ZARZAMORA ST,7500,,,,,,,,,,,,,,Y,N,N,5,9,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,28,,,
13079594,N,N,N,N,Y,N,N,1/3/2013,2:32 PM,2121A,,57,107,N,Y,,,19,,,1,2900,,COLONIAL,AVE,N,N,30,N,N,PUBLIC STREET,Y,19,,,1,1700,,MLKINGJR,BLVD,,,,,PUBLIC STREET,,12,1,4,,1,1,5,2:34 PM,DISPATCHED,2:38 PM,1/3/2013,Y,TX0000006,2471,,,27,8,2,1,10,36,54,1,5,1,21,21,57,107,32.76284426,-96.77771258,,,,,COLONIAL AVE,2900,,,,,,,,,UNKNOWN,,,,,Y,N,N,3,9,Y,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,282,,,
13079726,N,N,N,N,N,N,N,1/1/2013,8:10 AM,0000229113Q,,101,208,N,Y,,,2,90A,,1,9800,,MAIN,ST,N,N,45,N,N,,Y,19,,,2,3200,,SOUTH LP W,,,,,,,,2,1,4,2,1,2,5,8:14 AM,DISPATCHED,8:23 AM,1/15/2013,Y,TXHPD0000,2469,18,125,40,8,7,2,1,26,54,1,2,2,21,21,101,208,29.67718193,-95.42798446,UA,90,,164.833,UA0090,,27,9,7.946,692,0.98,,,,SOUTH LOOP W,,,,,Y,Y,N,5,9,Y,TUE,3,0,0,0,19,8,10,538,129,120,5,1,1,1,0,0,1,0,0,1,19,4,12,66240,2014,66240,1.9,0.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,15,,,
13079781,N,N,N,N,N,N,N,1/6/2013,1:24 PM,130060778,,227,22,N,N,,,1,35,,7,8900,N,SVRD SB,,Y,N,0,N,N,,N,19,,,,,,MIDDLE,LN,,,,,,,11,1,0,,8,1,17,12:40 PM,DISP,12:45 PM,1/6/2013,Y,TX2270100,74,,,302,8,2,4,40,64,12,7,9,5,33,21,227,22,,,IH,35,,,IH0035,,,,,,,,,,,,,,,N,Y,N,5,9,N,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,,,,
13080969,N,N,N,N,N,N,N,1/9/2013,6:33 AM,S13-00124,,235,1800,Y,Y,,,2,59,,1,20800,,NOT REPORTED,,N,N,75,N,N,,N,4,444,,1,100,,NOT REPORTED,,,,,,,,2,3,0,2,1,3,1,6:36 AM,RADIO/DISPATCHED,6:51 AM,1/9/2013,Y,TX2350000,2364,,,,8,7,4,1,62,1,1,2,2,21,21,235,1800,28.90532875,-96.79206848,US,59,,413.143,US0059,,89,1,2.131,624,-0.865,,,,,,,,,Y,Y,Y,5,0,Y,WED,4,0,4,10,83,9,4,387,80,48,6,0,0,2,8,5,2,20,5,3,75,1,2,21651,2014,21651,6.4,14.6,21,1,172,1,1,9,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,363,,,
13080980,N,N,N,N,N,N,N,1/5/2013,1:05 PM,C13010002,,50,167,N,Y,,,2,84,,1,1100,E,MAIN,ST,N,N,35,N,N,,N,9,36,,1,100,N,LUTTERLOH,AVE,,,,,,,11,1,0,3,1,1,11,1:05 PM,RADIO/DISPATCHER,1:06 PM,1/5/2013,Y,TX0500200,1349,12,81,106,8,2,2,21,64,54,1,2,1,21,21,50,167,31.43491063,-97.74451591,US,84,,393.515,US0084,1175,55,5,24.419,646,0.368,BS,36,E,BS0036E,,,,,Y,Y,N,5,5,Y,SAT,2,0,0,0,0,2,4,80,64,64,4,1,1,1,0,0,1,0,0,0,0,2,14,14131,2014,14131,3.5,8,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,,,,
13081288,N,N,N,N,N,Y,N,1/9/2013,8:38 AM,13-002554,,220,156,N,Y,32.66055,-97.39846,19,,,1,6000,,GRANBURY,RD,N,N,-1,N,N,,N,19,,,,6000,S,HULEN,ST,,,,,,,2,1,0,,1,2,5,8:41 AM,RADIO DISPATCH,8:47 AM,1/9/2013,Y,TX2201200,1318,885,9,120,8,2,4,22,64,3,1,5,1,21,21,220,156,32.66047712,-97.39841559,,,,,GRANBURY RD,,,,,,,,,,,,,,,Y,N,N,3,9,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,282,,,
13081304,N,N,N,N,N,N,N,1/14/2013,10:50 PM,0005627113U,,101,208,N,N,,,2,59,,1,5600,S,SOUTHWEST,FWY,N,N,50,N,N,,N,19,,,,3600,,CHIMNEY ROCK,,,,,,,,11,4,0,,1,1,20,11:11 PM,DISPATCH,11:19 PM,1/15/2013,Y,TXHPD0000,2469,18,106,54,8,7,4,1,56,54,1,2,2,21,21,101,208,,,US,59,,,US0059,,,,,,,,,,,,,,,Y,Y,N,2,9,N,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,,,,
13081565,N,N,N,N,N,N,N,1/6/2013,4:04 PM,13000036,,14,424,N,Y,,,3,36,,1,6800,NW,HK DODGEN,LOOP,N,N,55,N,N,NW HK DODGEN LP,Y,3,53,,1,4300,,AIRPORT,RD,,,,,AIRPORT RD,,11,1,4,3,1,1,21,4:09 PM,DISPATCH,4:15 PM,1/6/2013,Y,TX0140700,2221,,,,8,2,1,10,64,3,1,2,1,21,21,14,424,31.11906077,-97.38467893,SH,36,,178.047,SH0036,,184,3,3.11,476,-0.708,SH,53,,SH0053,,,,,Y,Y,N,5,7,Y,SUN,2,0,12,12,0,2,4,100,84,60,2,0,0,2,12,5,2,12,5,0,0,3,14,13535,2014,13535,2.2,9.3,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,277,,,
13081733,N,N,N,N,N,Y,N,1/3/2013,8:42 PM,13-003241,,71,136,N,Y,,,2,I-10,,1,,,I 10 HWY WB MILE POST 14,,N,N,60,N,N,INTERSTATE,N,19,,,1,700,,SUNLAND PARK,,,,,,,,4,4,0,2,5,6,1,8:42 PM,DISPATCH,8:55 PM,1/3/2013,Y,TX0710200,1259,,,77,8,2,4,20,23,54,1,1,1,21,21,71,136,31.81001221,-106.5438389,IH,10,,13.735,IH0010,,2121,2,14.434,14,-0.312,,,,,,,,,Y,Y,N,5,9,Y,THU,5,0,10,10,42,2,6,440,112,72,4,0,0,2,20,5,2,20,5,2,22,4,11,111222,2014,111222,2.8,12.8,15.5,3,41,3,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,66,,,
13081982,N,N,N,N,N,N,N,1/3/2013,5:18 PM,13-0031162,DWI,227,22,N,Y,,,19,,,2,8400,,RESEARCH SVRD NB,BLVD,N,N,50,N,N,,N,19,,,,,,CLEARFIELD,DR,,,,,,,11,4,0,2,1,1,1,5:18 PM,DISPATCH,5:33 PM,1/3/2013,Y,TX2270100,74,,46,64,8,2,3,13,64,14,2,2,1,32,21,227,22,30.35730686,-97.71574551,US,183,,317.469,US0183,,151,6,6.677,512,0.681,,,,,,,,,Y,Y,N,5,9,Y,THU,5,0,10,10,28,9,6,260,112,72,4,0,0,2,20,5,2,20,5,2,8,4,12,125081,2014,125081,2.3,2,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,90,,,
13081991,N,N,N,N,N,N,N,1/4/2013,11:42 AM,13-0040725,,227,22,N,Y,,,19,,,1,1300,W,24TH,ST,N,N,30,N,N,,N,19,,,,2400,N,LAMAR,BLVD,,,,,,,12,1,4,,5,2,5,11:42 AM,DISPATCH,11:46 AM,1/4/2013,Y,TX2270100,74,,,174,8,2,2,22,64,38,1,5,1,21,21,227,22,30.28852171,-97.75261445,,,,,W 24TH ST,1383,,,,,,,,,N LAMAR BLVD,,,,,Y,N,N,3,9,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,0,1,0,90,,,
13082060,N,Y,N,N,N,N,N,1/3/2013,10:20 AM,,,114,1679,Y,Y,32.17602,-101.66133,1,20,,1,,,NOT REPORTED,,N,N,75,N,N,,N,,,,,,,NOT REPORTED,,0.5,M,E,165,,,12,1,0,2,1,1,20,10:28 AM,MIDLAND DPS COMMUNIC,10:37 AM,1/5/2013,Y,TXDPS1800,10000,19,32,1,8,2,4,30,64,54,1,1,1,21,21,114,1679,32.17901006,-101.6527588,IH,20,,165.571,IH0020,,5,5,12.69,165,0.5,,,,NOT REPORTED,,,,,Y,Y,Y,2,0,Y,THU,5,0,4,10,40,2,4,272,76,48,4,0,0,2,8,5,2,20,5,3,32,1,1,19573,2014,19573,14.3,20.1,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,1,0,,,,
13082073,N,Y,N,N,N,N,N,1/7/2013,10:50 AM,2013-500472,,188,12,N,Y,,,19,,,7,100,N,GRAND,ST,N,N,30,Y,Y,BLOCKED OFF PART OF ROAD (CONSTRUCTION),N,19,,,1,3600,,INDUSTRIAL,ST,,,,,,,12,1,0,,2,1,1,10:56 AM,POLICE DISPATCH,11:07 AM,1/7/2013,Y,TX1880100,33,,,,8,4,4,1,64,50,7,5,1,20,21,188,12,35.21088405,-101.7954212,,,,,N GRAND ST,100,,,,,,,,,,,,,,Y,N,N,5,8,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,120,,,
13082266,N,N,N,N,N,N,N,1/11/2013,1:25 PM,130111-0568,,101,33,N,Y,,,1,610,,1,5300,,WEST LOOP SOUTH,,N,N,60,N,N,NORTHBOUND,N,19,,,,4600,,LOOP CENTRAL,DR,,,,,,,11,1,0,2,1,1,20,1:32 PM,DISPATCHED,1:35 PM,1/14/2013,Y,TX1010200,109,,,35,8,2,4,22,64,42,1,1,1,21,21,101,33,29.72411743,-95.46033691,IH,610,,7.683,IH0610,,271,17,33.734,8,-0.329,,,,,,,,,Y,Y,N,3,5,Y,FRI,5,0,0,10,20,3,8,350,140,96,5,0,0,1,0,0,2,20,5,2,20,4,11,179716,2014,179716,4.2,2.3,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,0,3,0,15,,,
